DMU,u1,u2,u3
700,0.0003088284208708,0.0212693538837345,8.10500197882584e-05
701,0.000308539509301718,0.0209732115299328,7.4937715034802e-05
702,0.000305573825098442,0.0209362163521758,7.37528700177246e-05
703,0.000303336630391157,0.0207829362327198,7.32129038396739e-05
704,0.000300338517490049,0.0208698921603616,7.03009135818397e-05
705,0.000298241850037452,0.0207241991470328,6.98101419065091e-05
706,0.000296174253371759,0.0205805262015686,6.93261748957782e-05
707,0.000294135127045702,0.0204388316001509,6.8848872001602e-05
708,0.000292123887034994,0.0202990747601596,6.83780965200993e-05
709,0.000290139965180648,0.0201612162014212,6.79137154610164e-05
710,0.00028818280865388,0.0200252175090259,6.74555994224733e-05
711,0.00028625187944252,0.0198910412976389,6.70036224707491e-05
712,0.000284346653857928,0.0197586511772379,6.65576620248643e-05
713,0.00028246662206148,0.0196280117202085,6.61175987457431e-05
714,0.000280611287609711,0.019499088429738,6.56833164297435e-05
715,0.000278780167017258,0.0193718477094452,6.52547019063588e-05
716,0.000276972789336823,0.0192462568341923,6.48316449398942e-05
717,0.000269931507824178,0.020989574369489,5.63334371556621e-05
718,0.000278457695205593,0.0198770423957563,5.32196382417771e-05
719,0.000276983598514409,0.0197718174982922,5.29379046284171e-05
720,0.000275525026755497,0.0196677008113111,5.2659138184912e-05
721,0.000147249818125573,0.00952275518047955,0.00533209072416548
722,0.000305977669522251,0.0207990684915837,7.43154983864611e-05
723,0.000303720555080152,0.0206456393934803,7.37672930715379e-05
724,0.000301496497034474,0.0204944573294638,7.32271164555022e-05
725,0.000298650481121552,0.0204618673881109,7.20818614218452e-05
726,0.000296513159077315,0.0203154299872046,7.15660003697281e-05
727,0.000293584959428996,0.0204006016091169,6.87200930277933e-05
728,0.000291581210636983,0.0202613653181635,6.82510710327318e-05
729,0.000289604628033054,0.0201240167485069,6.77884078885319e-05
730,0.000287654662871277,0.0199885177689461,6.7331975148998e-05
731,0.000285730781086139,0.0198548312683909,6.68816478042105e-05
732,0.000283832462804867,0.0197229211219759,6.64373041663785e-05
733,0.000281959201879092,0.0195927521585148,6.59988257602128e-05
734,0.000280110505434912,0.0194642901292362,6.55660972176086e-05
735,0.00027828589344055,0.0193375016777413,6.51390061764466e-05
736,0.000276484898290804,0.0192123543111277,6.47174431833224e-05
737,0.000274707064407519,0.019088816372227,6.43013016000313e-05
738,0.000268206524309959,0.0199060570902251,6.18637723137295e-05
739,0.000266557499066878,0.0197836678578368,6.14834127291146e-05
740,0.000264928627452339,0.019662774410389,6.11077017245096e-05
741,0.000262836716699162,0.02043789128827,5.48527875894252e-05
742,0.000261402849202902,0.0203263953436457,5.45535461813318e-05
743,0.000260553137647302,0.0201892355906377,5.38889405723344e-05
744,0.000259156570345475,0.0200810210953937,5.36000953371046e-05
745,0.000154069153531641,0.010513659838351,0.00487936049301954
746,0.000296893394623894,0.0201815578866356,7.21091203275488e-05
747,0.000294767849590413,0.0200370723207368,7.15928704366576e-05
748,0.000292033909151358,0.0200085367331275,7.04848948874112e-05
749,0.000289989918260657,0.0198684938629771,6.99915601116646e-05
750,0.000287974340921336,0.0197303977310947,6.95050831908435e-05
751,0.000285211576516955,0.0198187528344338,6.67601164207083e-05
752,0.000283320128043702,0.0196873200565353,6.63173808143205e-05
753,0.000281453601476633,0.0195576190495026,6.58804787346725e-05
754,0.000279611507479387,0.0194296158103806,6.54492956417004e-05
755,0.000277793369442989,0.0193032772206142,6.50237199744671e-05
756,0.000275998723074736,0.019178571017479,6.46036430549342e-05
757,0.000274227116002913,0.0190554657666158,6.41889589954327e-05
758,0.000272478107396629,0.0189339308356129,6.37795646096848e-05
759,0.000270751267600124,0.0188139363685945,6.33753593271983e-05
760,0.000264386692354656,0.0196225524544861,6.09827004793752e-05
761,0.000262784163560939,0.0195036141484978,6.06130656366893e-05
762,0.000261200944561234,0.0193861089987796,6.02478847374829e-05
763,0.000259636688433398,0.019270011257069,5.98870777616578e-05
764,0.000256984642905167,0.0195935674095807,5.75159050872025e-05
765,0.000255515025111897,0.0194815176972976,5.71869889443676e-05
766,0.000254743774359475,0.0198085930767494,5.31638285554394e-05
767,0.000253396620908425,0.0197038399200102,5.28826839610735e-05
768,0.00025206364072338,0.0196001888607005,5.26044972607165e-05
769,0.000149682763315903,0.0102522764450579,0.00486977221365964
770,0.000288332978934117,0.0195996570161371,7.00299765803127e-05
771,0.000285704161613696,0.0195748576905574,6.89571558958946e-05
772,0.000283747519420522,0.0194407994666013,6.84849034793214e-05
773,0.000281817495025957,0.0193085649459368,6.80190754973021e-05
774,0.000279913548944123,0.0191781171659958,6.75595417402826e-05
775,0.000277302585751513,0.019269173693698,6.49088411298551e-05
776,0.000275514254653084,0.019144906325386,6.449024243976e-05
777,0.000273748841735969,0.0190222314933111,6.40770082600099e-05
778,0.000272005909246612,0.0189011187788991,6.36690361246435e-05
779,0.000270285030509466,0.0187815385333635,6.32662261607536e-05
780,0.000268585789578761,0.0186634618535068,6.28684810069768e-05
781,0.000266907780903327,0.0185468605584312,6.24757057350363e-05
782,0.000260674137623273,0.0193470098418537,6.01263729116716e-05
783,0.000259116166100235,0.0192313785380948,5.97670155253422e-05
784,0.000257576706995635,0.019117121210079,5.94119281620568e-05
785,0.000256055432300701,0.019004213513276,5.90610351642217e-05
786,0.000254552021710166,0.0188926316749064,5.87142626511136e-05
787,0.000251958851496166,0.0192103803769024,5.63910793450866e-05
788,0.000250545995584506,0.0191026584242123,5.60748671170007e-05
789,0.000249148896458381,0.0189961378337359,5.57621814256413e-05
790,0.000248415543054743,0.0193165168361183,5.1843156421292e-05
791,0.000247134320730075,0.0192168904105697,5.15757713431633e-05
792,0.000245866246598518,0.0191182863739202,5.13111302311472e-05
793,0.000349110596259039,0.0200766205745332,6.4628406841212e-05
794,0.00033733041973346,0.0198959453412817,7.4703264718925e-05
795,0.000342954946954323,0.0193949630033763,7.04763384095308e-05
796,0.000340010619511638,0.0194172055656923,6.9194152252525e-05
797,0.000347636715812397,0.0196622841462171,5.87203219821334e-05
798,0.000345607298626916,0.0195475005933379,5.8377527262404e-05
799,0.000329211624637205,0.0218323553141946,5.16432148138995e-05
800,0.000354999649605504,0.0192147072144593,6.36180573137811e-05
801,0.000336036097371093,0.0198196054517572,7.44166314940177e-05
802,0.000333553901593266,0.0196732040938217,7.38669386189379e-05
803,0.000331108107368941,0.0195289497207899,7.33253070236248e-05
804,0.000328697919780349,0.0193867954479474,7.27915606701382e-05
805,0.000326322566887784,0.0192466957458391,7.22655286091272e-05
806,0.000323981298905298,0.0191086063916514,7.17470447972855e-05
807,0.000321673387411626,0.0189724844226725,7.12359479226072e-05
808,0.000319398124594606,0.0188382880917272,7.07320812370612e-05
809,0.000320320538389746,0.0212427243912355,5.02484758598535e-05
810,0.000318719023872036,0.0211365166167379,4.9997247312389e-05
811,0.000334251994282477,0.0200626015253728,7.73447858855767e-05
812,0.000331686571596352,0.0199086187400005,7.67511557150517e-05
813,0.000329160228798779,0.0197569816227022,7.61665684991356e-05
814,0.000322642701157333,0.0202581727303818,7.31633647928387e-05
815,0.000320299283822811,0.0201110336413159,7.26319648984898e-05
816,0.000317989662422893,0.0199660165400657,7.21082286651601e-05
817,0.0003157131111021,0.0198230758514315,7.15919914958227e-05
818,0.000313468924643373,0.0196821672960636,7.10830934734776e-05
819,0.000311256417739732,0.0195432478447313,7.05813791959902e-05
820,0.000304616045531347,0.0200300997591956,6.90576431033923e-05
821,0.000302526866295168,0.019892725286874,6.85840180393565e-05
822,0.000300466148718772,0.0197572223176898,6.81168453443682e-05
823,0.000298433315121599,0.0196235528661207,6.76559940559955e-05
824,0.000296115805608951,0.0210527903840563,5.65856103299942e-05
825,0.000294449644325391,0.0209343321876871,5.62672188380425e-05
826,0.000333422677034549,0.02001282392713,7.71528846671266e-05
827,0.000330869920155591,0.019859601373698,7.65621853217277e-05
828,0.000328355955206192,0.0197087072043548,7.59804622981972e-05
829,0.000325879904625479,0.0195600887458048,7.54075125319042e-05
830,0.00032344091712434,0.0194136949016462,7.48431390374148e-05
831,0.000317052558173962,0.0199071773979647,7.18957282745803e-05
832,0.000314789357165312,0.0197650749521561,7.13825184595083e-05
833,0.000312558237747743,0.019624986853522,7.08765835561046e-05
834,0.000310358522572,0.0194868705724844,7.037776996675e-05
835,0.000303753825925325,0.0199734043060954,6.88621745629037e-05
836,0.000301676416519736,0.0198368037617542,6.83912177652715e-05
837,0.000299627229410236,0.019702058981134,6.79266590720052e-05
838,0.000297605693363139,0.0195691324026291,6.74683689822055e-05
839,0.000295611252457529,0.0194379874715291,6.70162214664365e-05
840,0.000293643365575574,0.0193085886065031,6.65700938511795e-05
841,0.000291701505913056,0.0191809011674169,6.61298667078683e-05
842,0.000289785160509218,0.0190548914244138,6.56954237463023e-05
843,0.000287599528987074,0.0204473131242245,5.49582108421596e-05
844,0.000286027572622788,0.0203355525656748,5.46578212357949e-05
845,0.000368521677140046,0.0159545849163196,7.68328705879438e-05
846,0.000343877346052274,0.0182987890238525,9.73234175690581e-05
847,0.000330057280222265,0.0198108247876347,7.63741431777157e-05
848,0.000327555602374821,0.0196606681194423,7.5795263348201e-05
849,0.000320037614555403,0.0201845212535323,7.39448616653501e-05
850,0.000322664316998822,0.0193670815107635,7.46634363835659e-05
851,0.00032027304836165,0.0192235518665778,7.41101048735059e-05
852,0.000317916962419056,0.0190821339715933,7.35649145204934e-05
853,0.000311652826961576,0.0195681376886958,7.06712700641269e-05
854,0.000304990778455585,0.0200547404108146,6.9142596515797e-05
855,0.000302896473589637,0.0199170289015018,6.86678094515434e-05
856,0.000300830734831976,0.0197811957633615,6.81994984352195e-05
857,0.0002987929816833,0.0196472028255258,6.77375318653739e-05
858,0.000296782649267119,0.0195150129444082,6.72817816823074e-05
859,0.000294799187807699,0.0193845899693762,6.68321232497223e-05
860,0.000292842062128809,0.0192558987097906,6.63884352410835e-05
861,0.000290910751172295,0.0191289049033496,6.59505995304796e-05
862,0.000289004747535583,0.0190035751856779,6.55185010877717e-05
863,0.000287123557027241,0.0188798770611014,6.50920278778399e-05
864,0.000285266698239797,0.0187577788745584,6.46710707637356e-05
865,0.00028343370213901,0.0186372497845925,6.42555234135712e-05
866,0.000281624111668893,0.0185182597373792,6.3845282210976e-05
867,0.000279559413424592,0.0198756892379128,5.34218023235695e-05
868,0.000278073892572557,0.0197700739397197,5.31379299247376e-05
869,0.000149515243171104,0.00959503167420343,0.00532497482553427
870,0.000309005521449609,0.0210048890657381,7.5050899520058e-05
871,0.000306703682722168,0.0208484197997835,7.44918316230375e-05
872,0.000304435884060622,0.0206942644336085,7.39410313373957e-05
873,0.000302201375919913,0.0205423720163081,7.3398316614505e-05
874,0.000299999430600773,0.0203926930819629,7.28635107116194e-05
875,0.000297829341459604,0.0202451795959283,7.2336441999969e-05
876,0.000295044629268169,0.0202148145048609,7.12115580738397e-05
877,0.000292186518441198,0.0203034268849029,6.83927567944856e-05
878,0.000290201748679323,0.0201655094068528,6.79281772637763e-05
879,0.000288243761347722,0.0200294529835764,6.74698667568737e-05
880,0.000286312017977341,0.0198952201979906,6.70176992331125e-05
881,0.000284405994437807,0.0197627746293783,6.65715520081164e-05
882,0.000288228526692502,0.0189525346014732,6.53425288015533e-05
883,0.000286357395059083,0.0188294979005845,6.49183359777163e-05
884,0.000284510400879737,0.0187080483636684,6.44996152086611e-05
885,0.000282687080090706,0.0185881554761037,6.40862612893287e-05
886,0.000280886980448526,0.0184697895005148,6.36781716943655e-05
887,0.00027910966115606,0.0183529214521825,6.32752464933448e-05
888,0.000277354692502641,0.0182375230753802,6.28773882691858e-05
889,0.000275621655517705,0.0181235668205996,6.2484502039631e-05
890,0.000273910141637323,0.0180110258226248,6.20964951816477e-05
891,0.000271956610377194,0.0193351567305074,5.19689610955534e-05
892,0.000270550587083741,0.0192351934286118,5.17002801109812e-05
893,0.000163689507231276,0.010215672230301,0.00476432328406374
894,0.000299743288338212,0.0203752816137637,7.28012991785697e-05
895,0.00029757688991905,0.0202280190074089,7.22751268651617e-05
896,0.000295441582136037,0.0200828698110678,7.17565058090865e-05
897,0.000293336700470902,0.0199397888535972,7.12452746129233e-05
898,0.000291261599208917,0.01979873224204,7.07412764462353e-05
899,0.000288585139461498,0.0197722462447241,6.96525046701707e-05
900,0.000285790700842675,0.0198589949662997,6.68956733566483e-05
901,0.000283891588942417,0.0197270296729697,6.64511439546319e-05
902,0.000282017550060734,0.0195968066509882,6.60124834505739e-05
903,0.000280168090914249,0.0194682916231298,6.55795763805226e-05
904,0.000278342731074999,0.0193414512054661,6.51523102896216e-05
905,0.000276541002554377,0.0192162528784519,6.4730575634724e-05
906,0.00027476244940311,0.0190926649591313,6.43142656907553e-05
907,0.000273006627326587,0.018970656574406,6.3903276460675e-05
908,0.00027127310331484,0.0188501976353231,6.34975065888639e-05
909,0.000269561455286524,0.0187312588123377,6.30968572777904e-05
910,0.000267871271746304,0.018613811511504,6.27012322078147e-05
911,0.000266202151455044,0.0184978278515578,6.23105374599878e-05
912,0.000264553703112249,0.0183832806418507,6.19246814417203e-05
913,0.000262925545050237,0.0182701433610976,6.15435748151989e-05
914,0.000266607492046519,0.0175308383802493,6.04409560971219e-05
915,0.000264756385460635,0.018823246109679,5.05930496659737e-05
916,0.000263101328486691,0.0187808645648976,5.02846851212154e-05
917,0.000137325880929781,0.00575535999701079,0.00592064713909331
918,0.000291020154529088,0.0197823198533826,7.06826346448832e-05
919,0.000288977584824219,0.0196434745995549,7.01865377047259e-05
920,0.000286963487460962,0.019506564775147,6.96973560935876e-05
921,0.000284977271225842,0.0193715501919655,6.92149462182307e-05
922,0.000282402428683189,0.0193486413418636,6.81602542647465e-05
923,0.000280490597637803,0.0192176533281417,6.76988174039793e-05
924,0.000277850006046945,0.0193072127791525,6.50369770319823e-05
925,0.000276054630182669,0.0191824558848723,6.46167293576707e-05
926,0.000274282307618769,0.0190593009159689,6.42018778213269e-05
927,0.000272532597168197,0.0189377172152819,6.37923191533052e-05
928,0.000270805068830281,0.0188176749029686,6.33879527023787e-05
929,0.000269099303438422,0.0186991448520231,6.29886803532766e-05
930,0.000267414892321011,0.0185820986647146,6.25944064473156e-05
931,0.000265751436975013,0.0184665086499051,6.22050377059915e-05
932,0.000264108548751656,0.0183523478012084,6.18204831574107e-05
933,0.000262485848553699,0.0182395897759541,6.14406540654274e-05
934,0.000260882966543801,0.0181282088749231,6.10654638613823e-05
935,0.000259299541863507,0.0180181800228199,6.06948280783235e-05
936,0.000257735222362406,0.0179094787494529,6.03286642876101e-05
937,0.000251769538215183,0.0186861181478909,5.80724627327742e-05
938,0.000249234267586633,0.0190026468801026,5.57812883950462e-05
939,0.000248500212501213,0.0193231006382754,5.18608265368716e-05
940,0.000247760414314894,0.0191979778858331,5.12430837093398e-05
941,0.000126243928628655,0.00792046748858997,0.00570287091473788
942,0.000282790384392562,0.0192228948698311,6.86837977027726e-05
943,0.000280861322169122,0.0190917653747523,6.82152693269037e-05
944,0.000278958399930893,0.0189624127653645,6.77530898000597e-05
945,0.00027647908073931,0.0189428065356841,6.67306033094217e-05
946,0.000274646349082211,0.0188172379714391,6.62882577661143e-05
947,0.000272837755138118,0.0186933231888344,6.58517380673787e-05
948,0.000270338646588025,0.0187852642019422,6.32787761970819e-05
949,0.000268638733558156,0.0186671408193276,6.28808737235388e-05
950,0.000266960065342353,0.0185504936941783,6.24879440714989e-05
951,0.000265302246150404,0.0184352953238645,6.20998945974536e-05
952,0.000263664889962831,0.0183215188847038,6.17166349449543e-05
953,0.00026204762023123,0.01820913821114,6.13380769744686e-05
954,0.000260450069589581,0.0180981277756801,6.09641346958034e-05
955,0.000258871879576038,0.0179884626695643,6.05947242029864e-05
956,0.000257312700364785,0.017880118584132,6.02297636115019e-05
957,0.000255772190507519,0.0177730717928587,5.98691729977745e-05
958,0.000249832037053522,0.0185423184814378,5.7625564093634e-05
959,0.000248400614500345,0.0184360795331603,5.72953961413728e-05
960,0.000246985501286606,0.0183310510500005,5.69689900560692e-05
961,0.000245586420253274,0.0182272124614539,5.66462819089904e-05
962,0.000243173549437581,0.0185405527710483,5.44248350059242e-05
963,0.000242474710785573,0.0188545643144008,5.06033326453091e-05
964,0.000241253885722456,0.018759634312857,5.03485521918311e-05
965,0.000346881574023762,0.0195490475411171,7.0163728935889e-05
966,0.000346387703762295,0.0198939849876614,6.46457725301425e-05
967,0.000344421714843679,0.0198069728064508,6.37603869673116e-05
968,0.000342239582025134,0.0196814829098089,6.33564239564785e-05
969,0.000346213403662165,0.0195096786836261,7.14962603243079e-05
970,0.000335667091148601,0.0197978412490534,7.4334913487253e-05
971,0.000333190323759456,0.0196517600606553,7.37864227520721e-05
972,0.000330749839014785,0.019507818843837,7.32459669637449e-05
973,0.000336429901462233,0.0190259553041485,6.91354587449511e-05
974,0.000335252289824813,0.0188936612459118,6.78114738570473e-05
975,0.000331285674333251,0.018918944498666,6.74185748133988e-05
976,0.000332954054212092,0.0191474916166933,6.16374590334198e-05
977,0.000330914382045402,0.0190301943343252,6.12598687682617e-05
978,0.000337702396602939,0.0196855067005885,7.60435932208329e-05
979,0.000335153766931045,0.0195369407828217,7.54696945455801e-05
980,0.000332643317971056,0.0193906005130441,7.4904393376754e-05
981,0.000330208953742451,0.0192529391666525,7.42298752031605e-05
982,0.000327118433880681,0.0192936364463015,7.24417767598232e-05
983,0.00032476577291858,0.0191548751275167,7.19207699239e-05
984,0.000322446711344647,0.019018095520286,7.1407203816243e-05
985,0.000320160534490619,0.0188832554730581,7.09009201705059e-05
986,0.000317906547813796,0.0187503140212985,7.04017651772362e-05
987,0.000315684076193559,0.0186192313459983,6.99095893280848e-05
988,0.000320662582350508,0.0183122847388371,6.52567133835935e-05
989,0.000321998830355858,0.0184932658624046,6.00941168409407e-05
990,0.000320314707689876,0.018420629220777,5.92976250725006e-05
991,0.000354592531064476,0.0181764848422698,7.53331453790828e-05
992,0.000333132273568604,0.0199264908737125,7.70144534042487e-05
993,0.000330586281392168,0.0197742009459765,7.64258637916625e-05
994,0.000328078909983437,0.0196242211407842,7.58462026364816e-05
995,0.000325609287185816,0.0194764992896073,7.52752683110977e-05
996,0.000323176566907236,0.0193309847829816,7.47128652135735e-05
997,0.000320779928153699,0.0191876285126979,7.41588035442133e-05
998,0.000318418574105507,0.0190463828165459,7.36128990920048e-05
999,0.000318994391357556,0.0188144756694051,7.06426727843424e-05
1000,0.000316756737104406,0.0186824975135406,7.01471346761746e-05
1001,0.000314550257179129,0.0185523580377571,6.96585002562924e-05
1002,0.000312374304621277,0.0184240190839491,6.91766262525378e-05
1003,0.00031022825024923,0.0182974435426166,6.87013733299498e-05
1004,0.000308111482053649,0.0181725953170911,6.82326059564413e-05
1005,0.00030602340461559,0.0180494392892156,6.77701922739391e-05
1006,0.000303963438548125,0.01792794128641,6.73140039747298e-05
1007,0.000301931019960354,0.0178080680500596,6.68639161827607e-05
1008,0.000302674715719288,0.0200725048682243,4.74803870606112e-05
1009,0.000352760979895242,0.0180779392320247,7.47639041820688e-05
1010,0.000335551583361367,0.0194566369932079,7.9222906822171e-05
1011,0.000329995451204535,0.0196910453603556,7.65217431706788e-05
1012,0.000326988250061515,0.0196072927017697,7.56639149217258e-05
1013,0.000324532708536711,0.0194600503424216,7.50957113701161e-05
1014,0.000322113772249791,0.0193150029537289,7.45359781400075e-05
1015,0.000319730628734387,0.019172101817532,7.3984527229579e-05
1016,0.000317382489391529,0.0190312996468385,7.34411761598418e-05
1017,0.00031496888137957,0.0189051831196269,7.28827384955996e-05
1018,0.0003126899116733,0.0187683939249853,7.23553925799843e-05
1019,0.000310443684208809,0.0186335699977499,7.18356231088573e-05
1020,0.00030442620844908,0.0191143909107351,6.90325417601797e-05
1021,0.00030233908489868,0.0189833440615672,6.855925976391e-05
1022,0.000300280384808274,0.0188540818719005,6.80924231512326e-05
1023,0.000298249531478066,0.0187265681317609,6.76319011480823e-05
1024,0.000296245963704786,0.0186007676041726,6.717756649443e-05
1025,0.000294269135264636,0.0184766459926957,6.67292953270341e-05
1026,0.000292318514416828,0.0183541699102532,6.62869670668608e-05
1027,0.000286211707439698,0.0188199181768871,6.48853080273779e-05
1028,0.000284366586086606,0.0186985917881021,6.4467011835324e-05
1029,0.000282545102241585,0.0185788196892228,6.4054074358348e-05
1030,0.000280326968812916,0.0199302597214615,5.3568476662756e-05
1031,0.000195489458635754,0.0118654283073241,0.00407308801503983
1032,0.000323987068002876,0.0195203039053495,0.000100903488016537
1033,0.000324257648403837,0.0193486668978499,7.51912197629278e-05
1034,0.000321343516349878,0.0192688158724439,7.43577436717413e-05
1035,0.000318971714650229,0.0191265948288839,7.38089172170301e-05
1036,0.000316634668447084,0.0189864578393927,7.32681330602609e-05
1037,0.000314232385795158,0.0188609768989074,7.2712315897511e-05
1038,0.000311964023135272,0.0187248243644758,7.21874244167095e-05
1039,0.000309728175211491,0.0185906234420178,7.16700567363497e-05
1040,0.000307524147898721,0.0184583324684903,7.11600522382223e-05
1041,0.000305351266689856,0.0183279109583687,7.0657254843654e-05
1042,0.000299444614162488,0.0188016052900827,6.79029014530152e-05
1043,0.000297425012034306,0.0186747979933032,6.7444930804026e-05
1044,0.000295432469786107,0.0185496897392134,6.69930963293976e-05
1045,0.000293466447189507,0.0184262466078146,6.65472755254249e-05
1046,0.000287309656485184,0.0188921140747535,6.51342173492644e-05
1047,0.000285450397660818,0.0187698580732178,6.47127161374485e-05
1048,0.000283615047653704,0.0186491742015874,6.42966351475586e-05
1049,0.000281803148233167,0.0185300323287956,6.38858704969164e-05
1050,0.000280014252803975,0.0184124030888683,6.34803209406447e-05
1051,0.00027824792603937,0.0182962578567921,6.30798877884734e-05
1052,0.000276503743527887,0.0181815687252911,6.26844748246714e-05
1053,0.000274781291433371,0.0180683084824719,6.2293988230972e-05
1054,0.000272682930867213,0.0193867955580822,5.21077557409065e-05
1055,0.000134764134636495,0.0084138070776962,0.00573960596942521
1056,0.000315890363270528,0.0189418268489721,7.30959034968313e-05
1057,0.000313499326488908,0.0188169769317947,7.25426884426169e-05
1058,0.000311241496994221,0.0186814566230487,7.20202343007722e-05
1059,0.000309015956832843,0.0185478743970629,7.15052518019213e-05
1060,0.000306822018265398,0.0184161889740806,7.09975818054884e-05
1061,0.000304659012945958,0.0182863602383855,7.04970696584762e-05
1062,0.000302526291243229,0.0181583491975593,7.00035650383907e-05
1063,0.000300423221590066,0.018032117943436,6.9516921802722e-05
1064,0.000294623431354966,0.0184988916265495,6.68096365032287e-05
1065,0.000292668126241936,0.01837612142726,6.63662460259214e-05
1066,0.000286542502344488,0.0188416696736976,6.49603005197644e-05
1067,0.000284693127234381,0.0187200635781193,6.45410399844394e-05
1068,0.000282867471157753,0.0186000171331689,6.41271566463199e-05
1069,0.000281065080711891,0.0184815005252448,6.37185477172458e-05
1070,0.000279285513976983,0.0183644846958055,6.33151130122762e-05
1071,0.000277528340154882,0.0182489413176175,6.2916754867794e-05
1072,0.000275793139221421,0.0181348427718929,6.25233780626869e-05
1073,0.000274079501591696,0.0180221621262801,6.21348897424617e-05
1074,0.000272387027797746,0.0179108731136693,6.17511993461776e-05
1075,0.000270715328178108,0.0178009501117787,6.13722185360641e-05
1076,0.000269064022578718,0.0176923681234893,6.09978611297155e-05
1077,0.000267432740064718,0.0175851027578914,6.06280430347557e-05
1078,0.000265444706803769,0.0188721833318042,5.07245829464221e-05
1079,0.00014288515151662,0.00856211056862719,0.00540096786996772
1080,0.000293757888631089,0.0199684194442062,7.13475723004889e-05
1081,0.000291676845151308,0.0198269589058032,7.08421308948945e-05
1082,0.000289625079372969,0.0196874885417763,7.03438004231724e-05
1083,0.00028760197776048,0.0195499666465698,6.98524318705148e-05
1084,0.000285606943802112,0.0194143526718378,6.93678803568521e-05
1085,0.000283639397423615,0.0192806071865851,6.88900049944283e-05
1086,0.000281698774425903,0.0191486918389429,6.84186687512299e-05
1087,0.000278399591931442,0.0193454023468381,6.51656198384216e-05
1088,0.000276597129591903,0.0192201530282903,6.47437134168765e-05
1089,0.000274817856736068,0.0190965150982124,6.43272350100376e-05
1090,0.000273061328709662,0.0189744576585137,6.3916080536677e-05
1091,0.000276812466558192,0.0182018688808005,6.27544635372073e-05
1092,0.000275086178005468,0.0180883563707688,6.23631072035007e-05
1093,0.000273381287352409,0.0179762508846652,6.19766018569289e-05
1094,0.000271697399198837,0.0178655264228579,6.15948578587346e-05
1095,0.000270034127826787,0.0177561576223712,6.12177877651528e-05
1096,0.000268391096905943,0.0176481197375165,6.08453062606362e-05
1097,0.00026676793920977,0.0175413886212269,6.04773300934991e-05
1098,0.000265164296341883,0.0174359407070636,6.01137780138883e-05
1099,0.000263579818472224,0.0173317529918692,5.97545707139669e-05
1100,0.00026201416408265,0.0172288030190374,5.93996307702424e-05
1101,0.000260466999721521,0.0171270688623773,5.90488825879303e-05
1102,0.000258580815917148,0.0183841848753968,4.94129425418876e-05
1103,0.000136371146627447,0.00813511065158856,0.00548049481679865
1104,0.000285374779365589,0.0193985711148893,6.93114925301367e-05
1105,0.000283410419448532,0.0192650422318149,6.88343910917395e-05
1106,0.000281472917758262,0.0191333390574577,6.83638129480405e-05
1107,0.000279561727195718,0.0190034244023364,6.78996252202604e-05
1108,0.000277676315420757,0.0188752620802182,6.74416986142483e-05
1109,0.000275816164357801,0.0187488168745158,6.69899073004131e-05
1110,0.00027338597015125,0.018730883827802,6.59840544743622e-05
1111,0.000270858891446472,0.0188214149234131,6.34005510834362e-05
1112,0.000269152450080416,0.0187028379004419,6.30011205075306e-05
1113,0.000267467375643939,0.0185857456204859,6.2606691336981e-05
1114,0.00026580326932007,0.0184701103705929,6.22171702197997e-05
1115,0.000264159742155778,0.0183559051232337,6.18324661128743e-05
1116,0.00026253641475888,0.0182431035152438,6.14524902110219e-05
1117,0.000260932917006076,0.0181316798275328,6.10771558786464e-05
1118,0.000259348887761599,0.0180216089655355,6.07063785838874e-05
1119,0.00025778397460607,0.0179128664403702,6.03400758351447e-05
1120,0.000256237833575094,0.0178054283506745,5.99781671198978e-05
1121,0.000254710128907221,0.017699271365091,5.96205738457075e-05
1122,0.000258314712445836,0.016985544706067,5.85609506857193e-05
1123,0.000256810803963191,0.0168866548498759,5.82200087794136e-05
1124,0.000255324305631643,0.0167889098022675,5.78830138221234e-05
1125,0.00025385491686547,0.0166922897981566,5.75498976698944e-05
1126,0.000252062951549728,0.0179207876852438,4.8167425327701e-05
1127,0.000117573356715255,0.00702855086791416,0.00598338579128847
1128,0.00027745686033542,0.0188603444512362,6.73883976198793e-05
1129,0.000275599638532885,0.018734098364274,6.6937317761388e-05
1130,0.00027376711489664,0.0186095311542477,6.64922365646289e-05
1131,0.00027195880001003,0.0184866095526823,6.60530351606571e-05
1132,0.000270174217302531,0.018365301164328,6.56195978005823e-05
1133,0.000267831101792293,0.0183502951902329,6.46433392350523e-05
1134,0.000266110872253372,0.0182324346444526,6.42281470452639e-05
1135,0.000263715911501853,0.0183250642641849,6.17285776715672e-05
1136,0.00026209801771743,0.0182126402265022,6.13498736276305e-05
1137,0.000260499854402668,0.0181015872176758,6.09757879391894e-05
1138,0.000258921062820714,0.0179918803098358,6.0606236635899e-05
1139,0.000257361292878999,0.0178834951757857,6.02411377708037e-05
1140,0.000255820202870431,0.0177764080710182,5.98804113597536e-05
1141,0.000254297459223825,0.0176705958163726,5.9523979322991e-05
1142,0.000252792736263191,0.0175660357813093,5.9171765428802e-05
1143,0.00025130571597553,0.0174627058677732,5.88236952391674e-05
1144,0.000249836087786758,0.0173605844946246,5.84796960573119e-05
1145,0.00024838354834547,0.0172596505826119,5.81396968770889e-05
1146,0.000246947801314183,0.0171598835398666,5.78036283341146e-05
1147,0.000245528557167789,0.0170612632478974,5.74714226585952e-05
